id,n,sch.B0,sch.E,sch.Th,sch.Eh,sch.chisqr,sch.Rsq,sch.aic,sch.bic,sch.aicc,sch.Rsq_log,sch.aic_log,sch.bic_log,sch.aicc_log
3,10,1.228371052323305,0.22765159099761673,304.92290859847304,49.99998572832219,0.032449330786832,0.689083896611214,-5.146933122540204,-3.936592750564021,2.8530668774597956,0.6867337780430437,-17.71749448333716,-18.927834855313343,-10.927834855313343
4,7,0.10497690839469473,1.6863109301195462,297.19600772462695,1.7880056004922262,0.05047996411927627,0.880857544569483,2.980237051728322,2.763877647949575,22.980237051728324,0.9492989776248397,-4.875842383082721,-4.659482979303974,15.340517020696026
8,8,15.164173419557901,0.22178791022902944,314.2901794958368,0.8998868329278245,0.00020047348866558651,0.9960904915949363,-4.212043024454726,-3.894276857735383,9.121290308878608,0.996449511487087,-51.73337800398132,-52.05114417070067,-38.71781083736733
9,11,28.546691999999997,9.764608323237663,302.115866,97.64608323237664,,,,,,,,,
10,11,6.800833713353715,0.8535893842292026,307.3649954558057,1.7815573740212873,0.06195981715501868,0.3801145409550367,69.14628426323245,70.73786535442594,75.81295092989912,0.3739463752922122,-14.162580538083173,-15.754161629276656,-9.087494962609988
11,8,0.3442387315076397,0.5891552556792151,303.6698451254922,1.7737173212034743,0.2947846587502354,0.9200851457374455,-7.4772021507728965,-7.1594359840535535,5.856131182560437,0.9163738894194583,6.613169088246803,6.29540292152746,19.628736254860794
13,14,38.63889904415875,0.34178160889372305,319.38339588211744,1.2685341706939945,0.011086913942277819,0.9885139201209132,75.36550837669867,77.9217376951597,79.80995282114311,0.993333452637985,-47.6881514300711,-50.24438074853214,-45.799936304087694
15,16,31.738482724795173,0.3012098657619371,313.29317869918407,1.0576111849415495,0.018600169581173533,0.9565407921825017,72.62844317601584,75.71879806497496,76.26480681237948,0.9681212799836489,-49.61838490092224,-52.70873978988136,-49.07237615351773
17,7,2.1267071965738387,0.4344990491898311,309.92278196002485,3.0813926943412553,0.09473934429607092,0.9305084117903444,16.9320478288585,16.715688425079755,36.9320478288585,0.9526458016077533,-0.4689723004937365,-0.25261289671498943,19.74738710328501
19,7,2.8855248269257747,0.41791548165312514,299.9401511489967,1.5539953067419783,0.07180078572965862,0.891741498669406,13.271942678714904,13.055583274936156,33.27194267871491,0.9151843115225123,-2.409610000045313,-2.193250596266566,17.806749403733434
21,7,3.170528119349189,0.6057018730700524,286.13407055167727,1.014535433622951,0.00612280905753625,0.9607197603325177,-10.366195550821061,-10.582554954599807,9.633804449178939,0.9690422318176781,-19.642731022345817,-19.42637161856707,0.573628381432929
23,7,17.775278309052904,0.06841450614092966,310.07910492524013,3.6565364164819933,0.4520448132673232,0.4887517349774503,48.8948719441681,48.678512540389356,68.8948719441681,0.8688244046732985,10.4695913000259,10.685950703804648,30.68595070380465
24,7,16.672244246505233,0.39248753849858786,306.3540798087417,1.2089236485087091,0.00862334973670445,0.9827980082092818,25.13328663522628,24.916927231447534,45.133286635226284,0.9827541769677879,-17.245562667025407,-17.02920326324666,2.970796736753339
25,12,72.44898,17.31461754059509,293.07424199999997,173.1461754059509,,,,,,,,,
