id,n,cubic.a,cubic.b1,cubic.b2,cubic.b3,cubic.Rsq,cubic.aic,cubic.bic,cubic.aicc
486,12,0.0031998361494067614,-0.15307900169707464,2.789694596914018,-12.989923468754338,0.9985774632470847,-28.473831643330506,-26.534205044178506,-22.75954592904479
488,11,0.0028800132626240786,-0.21739222318189347,5.809078306395981,-48.363099839678206,0.9967630276631075,-10.147110571785479,-8.555529480591996,-3.480443905118812
490,14,-0.002756975984145364,0.2606630731583191,-7.553836585860937,74.69927640974086,0.9869090911902823,8.130679704992955,10.686909023453989,12.5751241494374
506,7,0.00026666666666667085,0.003142857142856906,-0.21952380952380562,5.357142857142842,0.9683502724427098,22.1948249270655,21.978465523286754,42.1948249270655
507,6,0.006226666666666537,-0.3905999999999924,8.301333333333195,-46.439999999999316,0.8376736280054351,37.09193485671854,36.258972733630756,77.09193485671854
508,9,0.006821157243965394,-0.4388501722226276,10.838189137590428,-2.507737489030354,0.9900461283468367,36.53142881701775,37.32032712636263,46.53142881701775
509,9,0.023152449191634047,-1.4779796127162166,32.72428699102288,-159.81129622183295,0.9251973344579439,63.288259477890485,64.07715778723536,73.28825947789048
512,9,0.00761463970115148,-0.47668798387238526,12.182744029078373,-22.984369134285867,0.9562356395739141,50.5567457046521,51.34564401399698,60.5567457046521
513,9,-0.013999973919973333,1.1065040452653416,-25.10993897255423,256.69355283091306,0.9550401929406293,61.57093995236331,62.35983826170819,71.57093995236332
516,9,-0.014524814588354874,1.0359029324432472,-19.76227340842918,196.7330857978528,0.9664089484453346,62.054022293564955,62.842920602909835,72.05402229356496
517,9,-0.01152962777748307,0.8666679089067486,-17.56517291226468,194.97118579330663,0.9516575443376512,63.1616973468016,63.95059565614648,73.1616973468016
520,362,-5.581427922543677e-05,0.006015976333710473,-0.055922404234134,0.9661919039111144,0.7022341021658367,88.75885008425143,104.32542693155452,88.8708949021786
521,10,0.003632662245872514,0.23528856119342909,5.456507569855847,24.514600763055377,0.9983232829965432,74.46883037576958,75.67917074774577,82.46883037576958
522,6,-0.015413666324305051,2.0379597427370686,-5.00511453790246,42.29285328227579,0.9958340932667601,67.58217683794363,66.74921471485585,107.58217683794363
523,42,0.0002807675667608613,-0.010116764200061601,0.1663968974577496,-0.02071371357424404,0.9612942287301447,-28.47952550657817,-21.5288470334447,-27.39844442549709
524,637,-0.0012419076938017868,0.02933514056402383,-0.14471632521979175,0.3043622240809218,0.21821017602013104,457.9823284434651,475.80940706575376,458.0456195827056
525,464,-0.0017182539737030304,0.016609633602851594,0.04178576898368484,0.16805822616936286,0.28366108164274606,197.48455762051776,214.0440958294228,197.57170359001668
526,287,-0.002660520253301383,0.08974876712707625,-0.86316321545802,2.6802194753754236,0.14386646374678158,500.080910283765,514.7188391468035,500.2227542553962
527,406,-1.7694810035196048e-05,0.0015122455407756232,0.03200913928459387,0.1900965189389866,0.3727697481570388,-270.07593918674127,-254.05052654833435,-269.97618856329984
528,593,-0.0007027136009344519,0.023632537125144144,-0.1897928481001599,0.3583691017390157,0.11836202738894097,318.03241659909645,335.57319419508735,318.1004438099808
529,380,-0.00033209859579144376,0.005031670301444152,0.036911102252868214,0.17225250155507676,0.4995188476577336,-149.47326139572897,-133.71257638484724,-149.3665947290623
530,539,-0.000730090199429189,0.0232163755736683,-0.1614819753780759,0.33463790943371885,0.14009090363814702,869.4697434399877,886.6286057236238,869.5446498070289
531,11,0.0014427929935970892,-0.15794797974368474,4.316636847570075,-13.057846659828167,0.6159199434971165,71.31481165466872,72.9063927458622,77.98147832133539
532,10,0.0005828504821269034,-0.09622570321252033,4.32070580181863,-29.02385483293809,0.8625680559201848,63.3074638169486,64.51780418892479,71.3074638169486
533,7,-0.0026355251446032765,0.18551829763969527,-2.7064500469136075,22.104832597243607,0.9970244269924275,23.42073318345483,23.20437377967608,43.42073318345483
534,7,-0.0023558593208689257,0.09145379975291541,0.2330801054506127,0.795830898409151,0.9383614679286139,36.9452577238791,36.728898320100356,56.9452577238791
535,78,-0.004446256944961402,0.32270261673996964,-6.990352185590358,53.68207517764687,0.6812994855527064,310.3759505508001,319.8027858575585,310.92389575627953
536,8,-0.00030550134571632597,0.04025358712353683,-0.7172759514825882,7.858983374194339,0.9979704382047803,11.75535306941801,12.073119236137353,25.088686402751343
537,7,-0.00011219798817901534,-0.00027998359991546993,0.47166005394161253,-0.7690117424236342,0.9652319322980747,19.222235131682538,19.005875727903792,39.22223513168254
546,11,-0.000393997218563164,0.04192193680158108,-0.5122103158127382,4.255592923056643,0.9900681913238348,35.97872655638444,37.57030764757792,42.6453932230511
547,10,0.001025432165251691,-0.036789062339418824,0.9642720959861397,-2.0611718684763947,0.9980317174239122,20.557030662438432,21.767371034414616,28.557030662438432
